Title,Citation Count,Scholarly Output,Percent Cited,CiteScore,SNIP,SJR,subject_area,Percentile,RANK,Rank Out Of,Publisher,Open Access,Quartile,URL Scopus Source ID,Print ISSN,E-ISSN,Index,Publisher2,Percentile2,Open Access2
MIS Quarterly: Management Information Systems,2407,219,79.0,11.0,3.557,4.531000000000001,Computer Science Applications,95.0,29.0,636.0,University of Minnesota,NO,1.0,https://www.scopus.com/sourceid/12402,0276-7783,2162-9730,Scopus & SCIEISI,Others,100.0,No
Journal of Computational Methods in Sciences and Engineering,247,379,31.1,0.7,0.354,0.157,Computer Science Applications,16.0,530.0,636.0,IOS Press,NO,4.0,https://www.scopus.com/sourceid/14500154739,1472-7978,,Scopus,Others,400.0,No
Journal of Interactive Learning Research,63,72,37.5,0.9,0.42100000000000004,0.218,Computer Science Applications,21.0,501.0,636.0,Association for the Advancement of Computing in Education,NO,4.0,https://www.scopus.com/sourceid/145743,1093-023X,,Scopus,Others,400.0,No
INFOR,125,79,67.1,1.6,0.782,0.514,Computer Science Applications,37.0,395.0,636.0,University of Toronto Press,NO,3.0,https://www.scopus.com/sourceid/14363,0315-5986,1916-0615,Scopus & SCIEISI,Others,300.0,No
Journal of Organizational and End User Computing,275,86,66.3,3.2,0.7070000000000001,0.371,Computer Science Applications,61.0,246.0,636.0,IGI Global Publishing,NO,2.0,https://www.scopus.com/sourceid/15492,1546-2234,1546-5012,Scopus & SCIEISI,IGI Global,200.0,No
Inverse Problems,2098,636,70.9,3.3,1.364,1.23,Computer Science Applications,62.0,240.0,636.0,Institute of Physics Publishing,NO,2.0,https://www.scopus.com/sourceid/28497,0266-5611,,Scopus,Others,200.0,No
International Journal of Electronic Commerce Studies,45,34,44.1,1.3,0.6940000000000001,0.154,Computer Science Applications,32.0,429.0,636.0,Academy of Taiwan Information Systems Research,YES,3.0,https://www.scopus.com/sourceid/21100247039,,2073-9729,Scopus,Others,300.0,Yes
Mechanical Systems and Signal Processing,26039,2448,85.3,10.6,3.347,2.191,Computer Science Applications,95.0,32.0,636.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/21080,0888-3270,1096-1216,Scopus,Elsevier,100.0,No
Chemometrics and Intelligent Laboratory Systems,3932,720,79.0,5.5,1.266,0.617,Computer Science Applications,80.0,122.0,636.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/24595,0169-7439,,Scopus & SCIEISI,Elsevier,100.0,No
Computer Optics,1910,486,66.7,3.9,2.376,0.586,Computer Vision and Pattern Recognition,67.0,28.0,84.0,"Institution of Russian Academy of Sciences, Image Processing Systems Institute of RAS",YES,2.0,https://www.scopus.com/sourceid/21100203110,0134-2452,,Scopus,Others,200.0,Yes
Acta Cybernetica,59,77,35.1,0.8,0.607,0.16399999999999998,Computer Vision and Pattern Recognition,7.0,78.0,84.0,"University of Szeged, Institute of Informatics",YES,4.0,https://www.scopus.com/sourceid/13024,0324-721X,,Scopus,Others,400.0,Yes
Spatial Cognition and Computation,203,53,66.0,3.8,1.483,0.61,Computer Vision and Pattern Recognition,64.0,30.0,84.0,Taylor & Francis,NO,2.0,https://www.scopus.com/sourceid/5800208235,1387-5868,,Scopus,Taylor and Francis,200.0,No
IET Computer Vision,1424,391,74.2,3.6,1.056,0.408,Computer Vision and Pattern Recognition,63.0,31.0,84.0,Institution of Engineering and Technology,NO,2.0,https://www.scopus.com/sourceid/7000153231,1751-9632,1751-9640,Scopus & SCIEISI,Others,200.0,No
Journal of Mathematical Imaging and Vision,1029,294,70.4,3.5,1.455,0.784,Computer Vision and Pattern Recognition,60.0,34.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/28501,0924-9907,1573-7683,Scopus & SCIEISI,Springer,200.0,No
International Journal of Machine Learning and Cybernetics,3871,642,74.6,6.0,1.4709999999999999,0.782,Computer Vision and Pattern Recognition,79.0,18.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/19700177336,1868-8071,1868-808X,Scopus & SCIEISI,Springer,100.0,No
International Journal of Computational Vision and Robotics,121,147,35.4,0.8,0.25,0.136,Computer Vision and Pattern Recognition,12.0,74.0,84.0,Inderscience,NO,4.0,https://www.scopus.com/sourceid/21100211768,1752-9131,1752-914X,Scopus,Inderscience,400.0,No
Pattern Analysis and Applications,1084,354,68.1,3.1,0.958,0.419,Computer Vision and Pattern Recognition,54.0,39.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/24822,1433-7541,1433-755X,Scopus & SCIEISI,Springer,200.0,No
International Journal of Image and Graphics,62,71,35.2,0.9,0.284,0.147,Computer Vision and Pattern Recognition,16.0,71.0,84.0,World Scientific,NO,4.0,https://www.scopus.com/sourceid/21100869464,0219-4678,1793-6756,Scopus,Others,400.0,No
IET Biometrics,962,191,79.1,5.0,1.4369999999999998,0.5329999999999999,Computer Vision and Pattern Recognition,75.0,21.0,84.0,Institution of Engineering and Technology,NO,1.0,https://www.scopus.com/sourceid/21100216567,2047-4938,2047-4946,Scopus & SCIEISI,Others,100.0,No
International Conference on Geoinformatics,110,402,20.1,0.3,0.12300000000000001,0.115,Computer Vision and Pattern Recognition,0.0,84.0,84.0,International Association of Chinese Professionals in Geographic Information Sciences,NO,4.0,https://www.scopus.com/sourceid/21100285411,2161-024X,2161-0258,Scopus,Others,400.0,No
International Journal of Pattern Recognition and Artificial Intelligence,1421,612,61.1,2.3,0.877,0.344,Computer Vision and Pattern Recognition,44.0,47.0,84.0,World Scientific,NO,3.0,https://www.scopus.com/sourceid/24310,0218-0014,,Scopus & SCIEISI,Others,300.0,No
Imaging Science Journal,290,176,56.8,1.6,0.395,0.20800000000000002,Computer Vision and Pattern Recognition,36.0,54.0,84.0,Taylor & Francis,NO,3.0,https://www.scopus.com/sourceid/25962,1368-2199,1743-131X,Scopus,Taylor and Francis,300.0,No
Visual Computer,1483,504,69.8,2.9,1.148,0.439,Computer Vision and Pattern Recognition,52.0,40.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/26146,0178-2789,1432-2315,Scopus & SCIEISI,Springer,200.0,No
Visualization in Engineering,347,39,79.5,8.9,1.982,0.7390000000000001,Computer Vision and Pattern Recognition,89.0,9.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/21100856541,,2213-7459,Scopus,Springer,100.0,No
Advanced Biomedical Engineering,28,37,35.1,0.8,0.517,0.225,Computer Vision and Pattern Recognition,6.0,79.0,84.0,Japanese Society for Medical and Biological Engineering,NO,4.0,https://www.scopus.com/sourceid/21100864723,,2187-5219,Scopus,Others,400.0,No
Journal of Information Systems and Telecommunication,36,97,22.7,0.4,0.09699999999999999,0.122,Computer Vision and Pattern Recognition,1.0,83.0,84.0,"Iranian Academic Center for Education, Culture and Research",YES,4.0,https://www.scopus.com/sourceid/21100818502,2322-1437,2345-2773,Scopus,Others,400.0,Yes
Computing and Visualization in Science,81,45,51.1,1.8,1.199,1.431,Computer Vision and Pattern Recognition,39.0,51.0,84.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/23486,1432-9360,1433-0369,Scopus,Springer,300.0,No
Pattern Recognition Letters,7085,1132,76.0,6.3,2.021,0.848,Computer Vision and Pattern Recognition,80.0,17.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/24825,0167-8655,,Scopus & SCIEISI,Elsevier,100.0,No
IPSJ Transactions on Computer Vision and Applications,222,54,59.3,4.1,1.4669999999999999,0.611,Computer Vision and Pattern Recognition,69.0,26.0,84.0,Springer Nature,YES,2.0,https://www.scopus.com/sourceid/19700201529,,1882-6695,Scopus,Springer,200.0,Yes
IEEE Transactions on Pattern Analysis and Machine Intelligence,28267,804,92.8,35.2,11.91,7.5360000000000005,Computer Vision and Pattern Recognition,98.0,2.0,84.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/24254,0162-8828,,Scopus & SCIEISI,IEEE,100.0,No
Electronic Letters on Computer Vision and Image Analysis,42,48,16.7,0.9,0.29,0.154,Computer Vision and Pattern Recognition,17.0,70.0,84.0,Centre de Visio per Computador,YES,4.0,https://www.scopus.com/sourceid/21100198475,1577-5097,,Scopus,Others,400.0,Yes
Image Analysis and Stereology,143,69,60.9,2.1,0.648,0.33799999999999997,Computer Vision and Pattern Recognition,41.0,50.0,84.0,Slovenian Society for Stereology and Quantitative Image Analysis,YES,3.0,https://www.scopus.com/sourceid/11700154323,1580-3139,1854-5165,Scopus,Others,300.0,Yes
Computerized Medical Imaging and Graphics,1527,232,84.5,6.6,2.056,1.035,Computer Vision and Pattern Recognition,82.0,15.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/23607,0895-6111,1879-0771,Scopus,Elsevier,100.0,No
International Journal of Advances in Intelligent Informatics,119,83,47.0,1.4,0.534,0.172,Computer Vision and Pattern Recognition,32.0,57.0,84.0,Universitas Ahmad Dahlan,YES,3.0,https://www.scopus.com/sourceid/21100890645,2442-6571,2548-3161,Scopus,Others,300.0,Yes
Journal of Advances in Information Fusion,157,54,48.1,2.9,0.871,0.474,Computer Vision and Pattern Recognition,49.0,43.0,84.0,Information Society of Information Fusion,NO,3.0,https://www.scopus.com/sourceid/21100259128,1557-6418,,Scopus,Others,300.0,No
International Journal on Document Analysis and Recognition,288,82,76.8,3.5,1.168,0.48700000000000004,Computer Vision and Pattern Recognition,61.0,33.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/130138,1433-2833,1433-2825,Scopus & SCIEISI,Springer,200.0,No
Pattern Recognition and Image Analysis,754,345,55.4,2.2,1.028,0.336,Computer Vision and Pattern Recognition,42.0,49.0,84.0,Pleiades Publishing,NO,3.0,https://www.scopus.com/sourceid/4700152485,1054-6618,1555-6212,Scopus,Others,300.0,No
Computers and Graphics,1725,434,93.8,4.0,1.074,0.5710000000000001,Computer Vision and Pattern Recognition,68.0,27.0,84.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/25028,0097-8493,,Scopus & SCIEISI,Elsevier,200.0,No
Scientific Visualization,176,216,36.1,0.8,1.0290000000000001,0.268,Computer Vision and Pattern Recognition,11.0,75.0,84.0,National Research Nuclear University MEPhI,NO,4.0,https://www.scopus.com/sourceid/21100244604,,2079-3537,Scopus,Others,400.0,No
Evolutionary Intelligence,130,75,53.3,1.7,0.8440000000000001,0.302,Computer Vision and Pattern Recognition,38.0,52.0,84.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/14500154734,1864-5909,1864-5917,Scopus,Springer,300.0,No
Medical Image Analysis,8296,481,85.9,17.2,5.351,3.877,Computer Vision and Pattern Recognition,97.0,3.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/17271,1361-8415,1361-8423,Scopus & SCIEISI,Elsevier,100.0,No
Computer Science,43,72,34.7,0.6,0.467,0.125,Computer Vision and Pattern Recognition,2.0,82.0,84.0,AGH University of Science and Technology,YES,4.0,https://www.scopus.com/sourceid/21100826268,1508-2806,2300-7036,Scopus,Others,400.0,Yes
Intelligent Data Analysis,477,304,51.6,1.6,0.517,0.231,Computer Vision and Pattern Recognition,35.0,55.0,84.0,IOS Press,NO,3.0,https://www.scopus.com/sourceid/11300153726,1088-467X,1571-4128,Scopus & SCIEISI,Others,300.0,No
International journal of computer assisted radiology and surgery,3434,766,75.7,4.5,1.188,0.679,Computer Vision and Pattern Recognition,73.0,23.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/4700152490,1861-6410,1861-6429,Scopus,Springer,200.0,No
Journal of Visual Communication and Image Representation,5073,1045,73.4,4.9,1.514,0.619,Computer Vision and Pattern Recognition,74.0,22.0,84.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/25592,1047-3203,,Scopus & SCIEISI,Elsevier,200.0,No
Cybernetics and Physics,165,122,48.4,1.4,0.623,0.27,Computer Vision and Pattern Recognition,30.0,59.0,84.0,"Institute of Problems of Mechanical Engineering, Russian Academy of Sciences",YES,3.0,https://www.scopus.com/sourceid/21100818722,2223-7038,2226-4116,Scopus,Others,300.0,Yes
Signal Processing,12316,1395,83.5,8.8,2.055,1.064,Computer Vision and Pattern Recognition,88.0,10.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/25548,0165-1684,,Scopus,Elsevier,100.0,No
Moshi Shibie yu Rengong Zhineng/Pattern Recognition and Artificial Intelligence,449,478,40.8,0.9,0.408,0.17,Computer Vision and Pattern Recognition,19.0,68.0,84.0,J Pattern Recognit Artif Intell,NO,4.0,https://www.scopus.com/sourceid/87936,1003-6059,,Scopus,Others,400.0,No
International Journal of Computer Vision,5205,341,86.5,15.3,4.559,4.121,Computer Vision and Pattern Recognition,94.0,5.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/72242,0920-5691,1573-1405,Scopus & SCIEISI,Springer,100.0,No
Multisensory research,558,145,75.9,3.8,0.9570000000000001,0.7829999999999999,Computer Vision and Pattern Recognition,66.0,29.0,84.0,Brill,NO,2.0,https://www.scopus.com/sourceid/21100243801,2213-4794,2213-4808,Scopus,Others,200.0,No
IEEE Robotics and Automation Letters,9832,1567,79.1,6.3,1.936,1.555,Computer Vision and Pattern Recognition,81.0,16.0,84.0,IEEE,YES,1.0,https://www.scopus.com/sourceid/21100900379,,2377-3766,Scopus,IEEE,100.0,Yes
Pattern Recognition,19457,1488,90.2,13.1,3.638,2.323,Computer Vision and Pattern Recognition,93.0,6.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/24823,0031-3203,,Scopus & SCIEISI,Elsevier,100.0,No
Machine Vision and Applications,1328,318,73.3,4.2,1.112,0.517,Computer Vision and Pattern Recognition,70.0,25.0,84.0,Springer Nature,NO,2.0,https://www.scopus.com/sourceid/12984,0932-8092,1432-1769,Scopus & SCIEISI,Springer,200.0,No
Cognitive Computation,2364,290,81.0,8.2,1.62,1.165,Computer Vision and Pattern Recognition,86.0,12.0,84.0,Springer Nature,NO,1.0,https://www.scopus.com/sourceid/19400158515,1866-9956,1866-9964,Scopus & SCIEISI,Springer,100.0,No
Computational Visual Media,358,122,71.3,2.9,0.943,0.662,Computer Vision and Pattern Recognition,51.0,41.0,84.0,Tsinghua University Press,YES,2.0,https://www.scopus.com/sourceid/21100869486,2096-0433,2096-0662,Scopus & SCIEISI,Others,200.0,Yes
Journal of Artificial Intelligence and Soft Computing Research,614,78,82.1,7.9,2.219,0.569,Computer Vision and Pattern Recognition,85.0,13.0,84.0,Walter de Gruyter,YES,1.0,https://www.scopus.com/sourceid/21100792090,2083-2567,2449-6499,Scopus & SCIEISI,Others,100.0,Yes
Journal of Computer and Systems Sciences International,367,329,45.6,1.1,1.05,0.28600000000000003,Computer Vision and Pattern Recognition,25.0,63.0,84.0,Pleiades Publishing,NO,3.0,https://www.scopus.com/sourceid/12961,1064-2307,1555-6530,Scopus & SCIEISI,Others,300.0,No
Information Visualization,259,81,77.8,3.2,1.198,0.36200000000000004,Computer Vision and Pattern Recognition,57.0,36.0,84.0,SAGE,NO,2.0,https://www.scopus.com/sourceid/4700151613,1473-8716,1473-8724,Scopus & SCIEISI,Others,200.0,No
Digital Signal Processing: A Review Journal,4200,757,79.8,5.5,1.558,0.659,Computer Vision and Pattern Recognition,76.0,20.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/24306,1051-2004,1095-4333,Scopus,Elsevier,100.0,No
Image and Vision Computing,2414,362,75.7,6.7,1.8130000000000002,1.032,Computer Vision and Pattern Recognition,83.0,14.0,84.0,Elsevier,NO,1.0,https://www.scopus.com/sourceid/25549,0262-8856,,Scopus & SCIEISI,Elsevier,100.0,No
IEICE Transactions on Information and Systems,2078,1468,46.3,1.4,0.531,0.225,Computer Vision and Pattern Recognition,31.0,58.0,84.0,"Maruzen Co., Ltd/Maruzen Kabushikikaisha",NO,3.0,https://www.scopus.com/sourceid/15109,0916-8532,1745-1361,Scopus,Others,300.0,No
Foundations and Trends in Computer Graphics and Vision,49,5,80.0,9.8,1.053,1.422,Computer Vision and Pattern Recognition,91.0,8.0,84.0,World Scientific,NO,1.0,https://www.scopus.com/sourceid/5100155078,1572-2740,,Scopus,Others,100.0,No
Presence: Teleoperators and Virtual Environments,164,56,58.9,2.9,1.197,0.321,Computer Vision and Pattern Recognition,50.0,42.0,84.0,MIT Press,NO,2.0,https://www.scopus.com/sourceid/25644,1054-7460,1531-3263,Scopus & SCIEISI,Others,200.0,No
Journal of Imaging,1045,334,73.7,3.1,1.226,0.485,Computer Vision and Pattern Recognition,56.0,37.0,84.0,Multidisciplinary Digital Publishing Institute (MDPI),YES,2.0,https://www.scopus.com/sourceid/21100900151,,2313-433X,Scopus,Others,200.0,Yes
IEEE Transactions on Visualization and Computer Graphics,10161,1008,89.7,10.1,2.573,1.5190000000000001,Computer Vision and Pattern Recognition,92.0,7.0,84.0,IEEE,NO,1.0,https://www.scopus.com/sourceid/25535,1077-2626,,Scopus & SCIEISI,IEEE,100.0,No
Intelligent Decision Technologies,157,142,45.1,1.1,0.504,0.21100000000000002,Computer Vision and Pattern Recognition,24.0,64.0,84.0,IOS Press,NO,4.0,https://www.scopus.com/sourceid/21100211724,1872-4981,1875-8843,Scopus,Others,400.0,No
International Journal of Computer-Assisted Language Learning and Teaching,45,56,39.3,0.8,0.264,0.249,Computer Vision and Pattern Recognition,8.0,77.0,84.0,IGI Global Publishing,NO,4.0,https://www.scopus.com/sourceid/21100863714,2155-7098,2155-7101,Scopus,IGI Global,400.0,No
Speech Communication,1445,345,75.1,4.2,1.297,0.5539999999999999,Computer Vision and Pattern Recognition,72.0,24.0,84.0,Elsevier,NO,2.0,https://www.scopus.com/sourceid/23671,0167-6393,,Scopus & SCIEISI,Elsevier,200.0,No
Algorithmic Finance,29,29,37.9,1.0,0.838,0.19399999999999998,Computer Vision and Pattern Recognition,20.0,67.0,84.0,IOS Press,NO,4.0,https://www.scopus.com/sourceid/21100396507,2158-5571,2157-6203,Scopus,Others,400.0,No
International Journal of Speech Technology,746,336,61.0,2.2,0.84,0.244,Computer Vision and Pattern Recognition,43.0,48.0,84.0,Springer Nature,NO,3.0,https://www.scopus.com/sourceid/26802,1381-2416,1572-8110,Scopus,Springer,300.0,No
International Journal of Biometrics,87,77,49.4,1.1,0.746,0.17300000000000001,Computer Vision and Pattern Recognition,26.0,62.0,84.0,Inderscience,NO,3.0,https://www.scopus.com/sourceid/17700155303,1755-8301,1755-831X,Scopus,Inderscience,300.0,No
"Statistics, Optimization and Information Computing",178,164,46.3,1.1,0.973,0.27899999999999997,Computer Vision and Pattern Recognition,23.0,65.0,84.0,International Academic Press,YES,4.0,https://www.scopus.com/sourceid/21100464776,2311-004X,2310-5070,Scopus,Others,400.0,Yes
International Journal of Computer Information Systems and Industrial Management Applications,122,105,43.8,1.2,0.7020000000000001,0.158,Computer Vision and Pattern Recognition,27.0,61.0,84.0,Machine Intelligence Research Labs,YES,3.0,https://www.scopus.com/sourceid/21100440516,,2150-7988,Scopus,Others,300.0,Yes
"Journal of the Optical Society of America A: Optics and Image Science, and Vision",4246,1175,71.6,3.6,1.103,0.67,Computer Vision and Pattern Recognition,62.0,32.0,84.0,Optical Society of America,NO,2.0,https://www.scopus.com/sourceid/12320,1084-7529,1520-8532,Scopus,Others,200.0,No
